work_id,parliament_house,mp_name,state,constituency,elected_nominated,work_category,work_description,recommended_amount,recommended_date,sanctioned_amount,sanction_date,completion_amount,completion_date,work_status_raw,has_recommended,has_sanctioned,has_expenditure,has_completed,is_unmatched_work,lifecycle_status
WS/MP347/2026-2027/196522,Lok Sabha,Suresh Kodikunnil,Kerala,MAVELIKKARA(SC),,Normal/Others,Provide Laptop or Computer to Govt.UPS Kavalam,,,,,,2026-08-18,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241236,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Rajendra Prasad Harijan house to Nandlal Upadhyay garden in Gram Sabha Milkichak Block Arazilines Length 95 m,,,,,551178.0,2026-08-10,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18162/2025-2026/269531,Lok Sabha,Damodar Agarwal,Rajasthan,BHILWARA,,Normal/Others,NALA NIRMAN HETU PIPE DALANE KA KARY VILL ASHOKNAGAR GP BADA NAYA GAAV PS HINDOLI,,,,,491698.0,2026-08-24,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18396/2025-2026/204524,Lok Sabha,Harsh Malhotra,Delhi,EAST DELHI,,Normal/Others,Providing or fixing of Open Air Gym Equipment,,,,,809363.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241136,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Anil house to Shailendra Soni house near Satti Mata Mundir in Kandwa Ward No 19 Awaleshpur Length 32 m,,,,,327450.0,2026-08-11,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241135,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Bandhu Upadhyay house to Nagendra Singh house in Kadwa Ward No 19 Surabhi Nagar Awaleshpur Length 34 m,,,,,300428.0,2026-08-11,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18306/2025-2026/185467,Lok Sabha,M.P Abdussamad Samadani,Kerala,PONNANI,,Normal/Others,Illathuvalappil  Nadappatha  concreting,,,,,232986.0,2026-08-17,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18396/2025-2026/203715,Lok Sabha,Harsh Malhotra,Delhi,EAST DELHI,,Normal/Others,Supply and Installation of Open Gym Equipments,,,,,121336.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18396/2025-2026/203716,Lok Sabha,Harsh Malhotra,Delhi,EAST DELHI,,Normal/Others,Supply and Installation of Open Gym Equipments,,,,,121336.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18396/2025-2026/192145,Lok Sabha,Harsh Malhotra,Delhi,EAST DELHI,,Normal/Others,Supply and Installation of Open Gym Equipment,,,,,121336.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18396/2025-2026/203720,Lok Sabha,Harsh Malhotra,Delhi,EAST DELHI,,Normal/Others,Supply and Installation of Open Gym Equipments,,,,,121336.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18396/2025-2026/203718,Lok Sabha,Harsh Malhotra,Delhi,EAST DELHI,,Normal/Others,Supply and Installation of Open Gym Equipments,,,,,121336.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP673/2026-2027/240864,Lok Sabha,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Maharashtra,OSMANABAD,,Normal/Others,Construction of road on public space from bhagwat nagu jamadar house to arjun gundiba jamadar house at Kond block and dist. Dharashiv. (ST),,,,,696292.0,2026-08-08,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18396/2025-2026/203717,Lok Sabha,Harsh Malhotra,Delhi,EAST DELHI,,Normal/Others,Supply and Installation of Open Gym Equipments,,,,,121336.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP673/2026-2027/202474,Lok Sabha,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Maharashtra,OSMANABAD,,Normal/Others,Construction of community centre on GP own open land (property no. 1) at Dhotri block Tuljapur dist Dharashiv.,,,,,497237.0,2026-08-11,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18312/2026-2027/211720,Lok Sabha,Durai Vaiko,Tamil Nadu,TIRUCHIRAPPALLI,,Normal/Others,Construction of a PDS  shop at Tiruchirappalli Corporation Ward 44 Melakalkandarkottai Nagammai Veedhi visthiripiriyal (2025-2026 fund),,,,,1573823.0,2026-08-13,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18056/2025-2026/206221,Lok Sabha,Parshottambhai Rupala,Gujarat,RAJKOT,,Normal/Others,"Construction of Paver Block on the side road in the Streets around Street No.1, Railnagar -2 (Ward No.3)",,,,,199883.0,2026-08-18,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18056/2025-2026/263041,Lok Sabha,Parshottambhai Rupala,Gujarat,RAJKOT,,Normal/Others,"BANCHES FOR SEATING IN WARD 1 TO 18 EACH WARD 50,000 RS",,,,,46952.0,2026-08-18,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP347/2026-2027/196523,Lok Sabha,Suresh Kodikunnil,Kerala,MAVELIKKARA(SC),,Normal/Others,"Provide Computer or Laptop for AJ John Memorial HSS, Kainady, Neelamperoor GP",,,,,,2026-08-18,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP347/2026-2027/196524,Lok Sabha,Suresh Kodikunnil,Kerala,MAVELIKKARA(SC),,Normal/Others,"Laptop for Govt.UPS, Narakathara, Neelamperoor GP",,,,,,2026-08-18,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18394/2025-2026/254715,Lok Sabha,V S Matheswaran,Tamil Nadu,NAMAKKAL,,Normal/Others,"Installation of high mass lights near the Panchayat Union Primary School in Akkiyampatti Panchayat, Senthamangalam Panchayat Union (12 mts ladder type 200 watts LED  6 Nos.)",,,,,379962.0,2026-08-10,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18394/2025-2026/254716,Lok Sabha,V S Matheswaran,Tamil Nadu,NAMAKKAL,,Normal/Others,"Installation of a high mass light near the Vellalapatti bus stop in Kalkurichi Panchayat, Sendamangalam Union (12 mts ladder type 200 watts LED  6 Nos.)",,,,,379701.0,2026-08-10,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18394/2025-2026/254713,Lok Sabha,V S Matheswaran,Tamil Nadu,NAMAKKAL,,Normal/Others,"Installation of high masts lights near the Panchayat Union office in Periyakulam Panchayat, Senthamangalam Panchayat Union (12 mts ladder type 200 watts LED 6 Nos.)",,,,,379567.0,2026-08-10,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18162/2025-2026/186129,Lok Sabha,Damodar Agarwal,Rajasthan,BHILWARA,,Normal/Others,GADARIYO Ki kui ke pas samudayik Bhawan ki Char Diwari Vistar kary Vill-Sawaipur GP-Sawaipur PS-Kotri,,,,,499732.0,2026-08-20,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18394/2025-2026/259833,Lok Sabha,V S Matheswaran,Tamil Nadu,NAMAKKAL,,Normal/Others,"Installation of a solar high mass light at the Minampalli Sendamangalam road junction in Pottanam Panchayat, Sendamangalam Union.",,,,,449955.0,2026-08-10,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18394/2025-2026/254717,Lok Sabha,V S Matheswaran,Tamil Nadu,NAMAKKAL,,Normal/Others,"Installation of a high mass  light near the Eechampatti bus stop in Kalkurichi Panchayat, Sendamangalam Union (12 mts ladder type 200 watts LED  6 Nos.).",,,,,379701.0,2026-08-10,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18180/2026-2027/204510,Lok Sabha,Arun Nehru,Tamil Nadu,PERAMBALUR,,Normal/Others,Construction of Bus Shelter at Garudamangalam in Pullambadi Block,,,,,999011.0,2026-08-12,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18306/2025-2026/185477,Lok Sabha,M.P Abdussamad Samadani,Kerala,PONNANI,,Normal/Others,Panchayath kinar  Karimbayil Road Concreting,,,,,232223.0,2026-08-17,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18306/2025-2026/185470,Lok Sabha,M.P Abdussamad Samadani,Kerala,PONNANI,,Normal/Others,Cholakundu Chola Road Concreting,,,,,226217.0,2026-08-17,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18131/2025-2026/200890,Lok Sabha,Narayan Tatu Rane,Maharashtra,RATNAGIRI-SINDHUDURG,,Normal/Others,Construction of causeway at Pisekamte Bouddhavadi (Backward Class Work) FY 2024-25,,,,,999000.0,2026-08-11,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18076/2026-2027/210473,Lok Sabha,C N Manjunath,Karnataka,BANGALORE RURAL,,Normal/Others,"Construction of community Hall at Bolamaranahalli Village, Anegola Grama Panchayath, Kikkeri Hobli, Krishnarajpet Taluk, Mandya District, Karnataka State.",,,,,490000.0,2026-08-10,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18429/2026-2027/242119,Lok Sabha,Ravindra Vasantrao Chavan,Maharashtra,NANDED,,Normal/Others,"Street lighting and electrification in public places at Ijjatgaon (Bk) taluka, Naigaon (Kh) district, Nanded",,,,,499947.0,2026-08-10,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18306/2025-2026/185855,Lok Sabha,M.P Abdussamad Samadani,Kerala,PONNANI,,Normal/Others,"Construction of MP Askerali road, Ward -16, Ponamala GP",,,,,,2026-08-11,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18397/2025-2026/248416,Lok Sabha,Bansuri Swaraj,Delhi,NEW DELHI,,Normal/Others,Provision of lighting arrangement (G.I Octagonal Poles with LED Fitting),,,,,664421.0,2026-08-13,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18399/2025-2026/236552,Lok Sabha,Ramvir Singh Bidhuri,Delhi,SOUTH DELHI,,Normal/Others,"Provision of water cooler with RO arrangement for various municipal buildings in ward no. 177, Harkesh Nagar, CNZ",,,,,426013.0,2026-08-13,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18173/2025-2026/216133,Lok Sabha,Tharaniventhan M S,Tamil Nadu,ARANI,,Normal/Others,"Providing of Installation in Mini Mass Solar Light 9 Mt, 150W, Solar LED Light 6 No. at Devadanampettai Panchayat",,,,,549872.0,2026-08-20,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP825/2025-2026/265941,Lok Sabha,Prasun Banerjee,West Bengal,HOWRAH,,Normal/Others,Supply Installation High Mast near Purbo Laskarpur Jana Para Mandir at Laskarpur GP under AC 175 in MPLAD,,,,,150000.0,2026-08-19,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP825/2025-2026/265938,Lok Sabha,Prasun Banerjee,West Bengal,HOWRAH,,Normal/Others,Supply Installation High Mast near Islampur Adorsho Balika Bidyalay at Islampur GP under AC 175 in MPLAD,,,,,150000.0,2026-08-19,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP417/2026-2027/284373,Lok Sabha,Kaushalendra Kumar,Bihar,NALANDA,,Normal/Others,Tharthari block ke pratapur gaon me anil singh ke ghar se jhuman singh ke ghar tk pcc work,,,,,296618.0,2026-08-18,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP588/2025-2026/202574,Lok Sabha,Poonamben Hematbhai Maadam,Gujarat,JAMNAGAR,,Normal/Others,For the work of boundary wall around the community hall located in the Scheduled Caste area,,,,,189460.0,2026-08-11,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/240971,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Road construction work from near Swami Vivekanand School to Ram Janaki Temple in Golaghat Ward No12 Ramnagar Length 125 m,,,,,512474.0,2026-08-12,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241251,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Chekhuri Patels house to Inspector Rajbhars house in Village Daudpur Block Kashi Vidyapeeth Length 105 m,,,,,480142.0,2026-08-17,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP386/2025-2026/243981,Lok Sabha,Hanuman Beniwal,Rajasthan,NAGAUR,,Normal/Others,Construction of boundy wall in Graveyard IN VILLAGE Khatiya Basni,,,,,696539.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18399/2025-2026/236515,Lok Sabha,Ramvir Singh Bidhuri,Delhi,SOUTH DELHI,,Normal/Others,"Provision of lighting arrangement with Octagonal poles and semi mast poles with LED fittings at Madina Masjid Park, B-Block Park,Govindpuri ward no.176, CNZ",,,,,1256300.0,2026-08-13,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248271,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Nibi Mast Light at Narakkottukaavu Parisaram  Ward 13 in Mankara  Grama Panchayath,,,,,186641.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248270,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light at Kuniyampadam Junction  Ward 12 in Mankara Grama Panchayath,,,,,187089.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248266,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light at Vellayamthodu Mannanthara Anganwadi Parisaram in Kongad Grama Panchayath,,,,,187097.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248267,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light at Kunikode Anganwadi Parisaram Mundanchery in Kongad  Grama Panchayath,,,,,187113.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248269,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light at Vellaram Kallingal Palli Parisaram  Kottassery in Kongad Grama Panchayath,,,,,187071.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248272,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light at Kallivalappil Bagavathi Parambu Road  Ward  14 in Mannur Grama Panchayath,,,,,187113.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP18429/2026-2027/250362,Lok Sabha,Ravindra Vasantrao Chavan,Maharashtra,NANDED,,Normal/Others,Installation of street lights with poles as required in the vegetable market area of  Manjaram Taluka Naigaon Dist. Nanded,,,,,998848.0,2026-08-14,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241035,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Pahadiya Ward No 46 Sarnath Interlocking work from Dilip Prajapati HNo 17264 to Virendra Yadav HNo 17265 Length 154m,,,,,410876.0,2026-08-13,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241015,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Ward No 60 Alipura sewer and interlocking work from Rajendra Sonkar house 33581 to Bablu Sonkar house Length 53 m,,,,,196942.0,2026-08-17,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241155,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Harihar Gaud house to Shyam Sundar house in Sujabad ward no 48 Domri Length 32 m,,,,,287212.0,2026-08-14,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241242,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from government pavement to Dr Rajmohan Patel house in village Maniyaripur Block Kashi Vidyapeeth Length 40 m,,,,,205674.0,2026-08-17,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241132,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Akhilesh Upadhyay house to Ranjan Singh house in Sirgovardhanpur Ward No 23 Bajrangnagar Colony Length 71 m,,,,,797444.0,2026-08-14,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241224,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Gas Godown to Shivprakash Choubeys house in Chittauni Block Kashi Vidyapeeth village Length 205 m,,,,,880398.0,2026-08-12,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241223,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from village Madav block Kashi Vidyapeeth Kaparforvan road to Ram Manohar Masters house Length 115 m,,,,,738562.0,2026-08-12,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP524/2025-2026/259644,Lok Sabha,Midhun Reddy,Andhra Pradesh,RAJAMPET,,Normal/Others,Construction of Toilets and Bathrooms Near Madrasa in PRC Colony,,,,,199846.0,2026-08-24,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18324/2025-2026/273923,Lok Sabha,Bharatbhai Manubhai Sutariya,Gujarat,AMRELI,,Normal/Others,Block paving work in different areas of Ishvariya(Mahadev) village.,,,,,400000.0,2026-08-21,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248273,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light at Kizhakkumpuram Cheriyaniskara Palli  Ward 6 in Mannur Grama Panchayath,,,,,187106.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248274,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light at Thalavechaparambu Parisaram  Ward 8 in Mannur  Grama Panchayath,,,,,180880.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248275,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light Parali Attupuram Kannot Bagavathy Ambalam Ward 11 in Parali Grama Panchayath,,,,,186667.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP440/2025-2026/248276,Lok Sabha,Vellalath Kochukrishnan Nair Sreekandan,Kerala,PALAKKAD,,Normal/Others,Mini Mast Light at Metro Nagar in Pirayiri Grama Panchayath,,,,,187138.0,2026-08-17,Work Completed,False,False,False,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241137,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Devvrat house to Mala Maurya house in Kandwa Ward No19 Surabhi Nagar on main road Length 34 m,,,,,167914.0,2026-08-13,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241134,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Aliyar Prasad house to Ramdular house in Karaudi Ward No 33 Nasirpur Length 75 m,,,,,194110.0,2026-08-18,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241011,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Shivpur Ward No 9 Kundan Nagar Colony Interlocking work from Pankaj Upadhyay house S1657 to Gaurishankar Gupta house Length 63 m,,,,,798152.0,2026-08-18,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241240,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from block Kashi Vidyapeeth village Tikri main road to Swami Vitarganand Bharti Shishu Mandir Length 163 m,,,,,950372.0,2026-08-14,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241233,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Pintu Pradhan house to La Singh house in Gram Sabha Jagardeopur Block Arazilines Length 90 m,,,,,448400.0,2026-08-17,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP18185/2026-2027/246646,Lok Sabha,Robert Bruce C,Tamil Nadu,TIRUNELVELI,,Normal/Others,Providing CC Pavement at Vadakku Vagaikulam CSI Church South Nadar Street in Vagaikulam Panchayat in Manur Panchayat Union.,,,,,1499336.0,2026-08-18,Work Completed,False,False,True,True,False,Lifecycle Data Gap
WS/MP490/2025-2026/241245,Lok Sabha,Narendra Modi,Uttar Pradesh,VARANASI,,Normal/Others,Interlocking work from Chak Road near Lalji to Madan house in Gram Sabha Dhanpalpur Block Kashi Vidyapeeth Length 83 m,,,,,293820.0,2026-08-17,Work Completed,False,False,True,True,False,Lifecycle Data Gap
